Mesh250m,PeriodKey,mesh_transaction_count,mesh_median_ppsqm,mesh_mean_ppsqm,mesh_price_std,mesh_price_iqr,mesh_avg_age,mesh_avg_area,PeriodNum
53393598,2024-Q4,14,2717948.717948718,3189080.49406694,2000561.0626157443,2912200.4608294936,25.928571428571427,63.57142857142857,8099
53393598,2025-Q1,5,2075000.0,4229206.349206349,4825824.850808175,325000.0,28.0,45.0,8100
53393599,2005-Q4,4,1807692.3076923077,1745022.6244343892,900490.6500322891,829638.0090497737,22.0,107.5,8023
53393599,2006-Q2,3,900000.0,2250000.0,2557831.1124857324,2275000.0,16.0,21.666666666666668,8025
53393599,2006-Q3,5,1600000.0,2431873.015873016,2572709.866942019,1190476.1904761903,13.6,82.0,8026
53393599,2006-Q4,1,520000.0,520000.0,,0.0,27.0,25.0,8027
53393599,2007-Q1,22,934545.4545454546,1864008.0793146284,1995342.9448296798,1043750.0,16.65,588.1363636363636,8028
53393599,2007-Q2,1,1846153.8461538462,1846153.8461538462,,0.0,1.0,65.0,8029
53393599,2007-Q3,3,1411764.705882353,1280112.0448179273,242729.65356739424,214285.71428571455,8.333333333333334,86.66666666666667,8030
53393599,2007-Q4,7,1750000.0,4181026.0541463546,4367296.402119894,3805631.868131868,9.5,114.28571428571429,8031
53393599,2008-Q1,9,1066666.6666666667,2052267.096047584,2341167.5585031384,1306666.6666666665,13.444444444444445,108.88888888888889,8032
53393599,2008-Q2,3,2000000.0,1757948.717948718,557809.1831555153,516923.076923077,22.0,73.33333333333333,8033
53393599,2008-Q3,4,1376923.076923077,1355921.855921856,337534.82839056297,431990.2319902319,4.5,87.5,8034
53393599,2008-Q4,3,1428571.4285714286,1326959.706959707,425356.00400759897,416153.84615384624,2.6666666666666665,73.33333333333333,8035
53393599,2009-Q1,8,933333.3333333334,1829457.0135746608,2691079.931952854,440588.2352941176,20.625,48.75,8036
53393599,2009-Q2,3,1242857.142857143,1222770.562770563,133862.36196295355,132727.27272727294,2.6666666666666665,58.333333333333336,8037
53393599,2009-Q3,5,857142.8571428572,898317.4603174602,271744.07542687,238888.88888888888,15.5,54.0,8038
53393599,2009-Q4,4,1191208.7912087913,1544771.0622710623,1055574.5223750416,940210.6227106227,8.25,420.0,8039
53393599,2010-Q1,8,1360227.2727272727,2121743.464868465,1475187.6682393013,958561.4385614388,15.625,178.125,8040
53393599,2010-Q2,3,900000.0,1155892.255892256,634882.3013046434,594949.494949495,16.666666666666668,91.66666666666667,8041
53393599,2010-Q3,5,1257142.857142857,1495043.956043956,1084456.4946467646,523076.923076923,17.0,51.0,8042
53393599,2010-Q4,3,750000.0,900023.3356669,304115.1101696856,274964.99649964995,13.666666666666666,3366.3333333333335,8043
53393599,2011-Q1,25,1250000.0,1159974.603174603,277152.090793288,316666.6666666666,8.24,29.0,8044
53393599,2011-Q2,5,1333333.3333333333,1091107.8395288922,531959.3221645292,696969.6969696969,10.25,77.0,8045
53393599,2011-Q3,6,650000.0,654166.6666666666,138217.8232597615,93750.0,25.6,20.833333333333332,8046
53393599,2011-Q4,4,1081318.6813186812,2029409.3406593406,2332491.853218501,1267843.4065934068,12.0,53.75,8047
53393599,2012-Q1,4,1236666.6666666665,1060555.5555555555,387828.71362382534,207222.22222222225,11.25,45.0,8048
53393599,2012-Q2,4,1058823.5294117648,1042723.4530175707,136782.21154255417,165832.6967150498,6.5,71.25,8049
53393599,2012-Q3,23,1288888.888888889,1226479.8883233396,263288.6931981835,211904.7619047619,6.190476190476191,59.78260869565217,8050
53393599,2012-Q4,33,1230769.2307692308,1114534.3790798336,298280.140637751,311111.111111111,5.59375,65.9090909090909,8051
53393599,2013-Q1,15,923076.9230769231,1273207.918137743,938983.9818584713,727628.205128205,20.214285714285715,93.66666666666667,8052
53393599,2013-Q2,9,1233333.3333333333,2632186.948853615,2618723.49819547,1746031.7460317463,12.5,65.55555555555556,8053
53393599,2013-Q3,25,1371428.5714285714,1621084.8910249681,1581040.3882897408,683333.3333333334,12.043478260869565,195.4,8054
53393599,2013-Q4,9,1333333.3333333333,1522261.1738298014,920563.5136868256,175401.06951871654,13.222222222222221,63.888888888888886,8055
53393599,2014-Q1,6,1106666.6666666665,1183980.463980464,183954.4519308365,211959.70695970696,10.833333333333334,74.16666666666667,8056
53393599,2014-Q2,8,1288888.888888889,1809834.2175066313,1145617.3580130741,571794.8717948718,10.625,91.875,8057
53393599,2014-Q3,8,1277777.7777777778,1518883.7129054521,660831.821628484,227380.95238095243,10.375,61.25,8058
53393599,2014-Q4,7,1833333.3333333333,4146932.0816373094,3420966.7333426685,4920424.403183023,9.833333333333334,120.71428571428571,8059
53393599,2015-Q1,5,1250000.0,1357336.5231259968,271238.93205915333,387559.80861244025,13.0,53.0,8060
53393599,2015-Q2,3,1577777.7777777778,1437037.037037037,263249.71324321284,233333.3333333335,8.666666666666666,40.0,8061
53393599,2015-Q3,7,1127272.7272727273,1364517.625231911,624585.281935047,955681.8181818181,9.857142857142858,60.0,8062
53393599,2015-Q4,6,1363636.3636363635,1469065.6565656567,209411.48934625657,281250.0,7.833333333333333,45.0,8063
53393599,2016-Q1,4,1860000.0,1734545.4545454546,368680.17151797493,405454.5454545454,6.75,66.25,8064
53393599,2016-Q2,2,5636363.636363637,5636363.636363637,6171113.72671896,4363636.363636364,8.0,217.5,8065
53393599,2016-Q3,6,1245000.0,1239259.2592592593,355413.6290811391,389166.6666666665,17.333333333333332,36.666666666666664,8066
53393599,2016-Q4,3,1327272.7272727273,1246868.686868687,144544.28985406298,126666.66666666651,5.0,41.666666666666664,8067
53393599,2017-Q1,3,916666.6666666666,934615.3846153846,390053.43621511856,389743.58974358975,28.0,56.666666666666664,8068
53393599,2017-Q3,2,2410483.870967742,2410483.870967742,2065436.0979497377,1460483.8709677416,38.0,165.0,8070
53393599,2017-Q4,7,1444444.4444444445,1895054.3435765111,1185298.9882453925,503571.42857142864,18.666666666666668,65.71428571428571,8071
53393599,2018-Q1,4,1425000.0,1492500.0,372681.72301129374,332500.0,11.0,51.25,8072
53393599,2018-Q2,3,1625000.0,1661111.111111111,157306.61260853076,154166.6666666665,7.333333333333333,46.666666666666664,8073
53393599,2018-Q3,8,2098412.6984126987,3605235.97317715,2898597.5945482403,4820909.090909091,21.375,166.875,8074
53393599,2018-Q4,3,1100000.0,1387878.7878787878,868376.1483287218,831818.1818181819,28.666666666666668,46.666666666666664,8075
53393599,2019-Q1,3,1345454.5454545454,1319696.9696969697,457362.48290754,456818.1818181819,20.0,43.333333333333336,8076
53393599,2019-Q2,2,2822660.0985221677,2822660.0985221677,1567478.08637412,1108374.384236453,16.5,90.0,8077
53393599,2019-Q3,4,1392063.492063492,1561807.147101265,372405.6620631231,247810.0331041508,9.25,63.75,8078
53393599,2019-Q4,3,1280000.0,1282962.962962963,604449.8910429988,604444.4444444445,17.0,46.666666666666664,8079
53393599,2020-Q1,9,1577777.7777777778,1653543.2872789195,517251.57810686465,453333.33333333326,16.75,84.44444444444444,8080
53393599,2020-Q2,3,1500000.0,1586666.6666666667,280237.994093116,270000.0,11.0,90.0,8081
53393599,2020-Q3,8,1778571.4285714286,1749291.9799498748,348310.4994269224,450909.0909090908,8.0,51.875,8082
53393599,2021-Q1,2,1833333.3333333335,1833333.3333333335,707106.7811865478,500000.00000000023,29.5,52.5,8084
53393599,2021-Q2,8,2266666.666666667,3179053.147574819,3506756.5650270977,879122.8070175438,10.714285714285714,72.5,8085
53393599,2021-Q3,9,2044444.4444444445,2772190.0612096693,2247328.456612547,837647.0588235296,12.625,86.66666666666667,8086
53393599,2021-Q4,5,1866666.6666666667,4690942.528735632,7024405.200903235,533333.3333333333,16.2,75.0,8087
53393599,2022-Q1,7,2615384.6153846155,4571381.262415745,6533285.6067247195,1269696.9696969693,9.714285714285714,85.0,8088
53393599,2022-Q2,3,2428571.4285714286,2458874.458874459,384014.6499332483,383116.8831168832,6.0,83.33333333333333,8089
53393599,2022-Q3,11,2000000.0,2626780.465910901,1868340.0380204832,893589.743589744,23.0,71.36363636363636,8090
53393599,2022-Q4,4,3166666.666666667,3056184.012066365,518687.6027608044,546380.0904977378,5.0,82.5,8091
53393599,2023-Q1,23,2500000.0,2937246.839100386,1811335.1465358753,1130555.5555555555,24.130434782608695,81.30434782608695,8092
53393599,2023-Q2,24,2651282.051282051,3685794.8219675906,3415511.6571000027,2347115.3846153845,18.956521739130434,67.08333333333333,8093
53393599,2023-Q3,9,2075000.0,2047641.8026418027,748257.6247055187,900000.0,16.666666666666668,41.666666666666664,8094
53393599,2023-Q4,7,4000000.0,5332402.434658074,3334365.461887006,3521503.759398496,17.5,112.14285714285714,8095
53393599,2024-Q1,11,3851851.8518518517,4622884.141429033,3286177.752605088,3494836.601307189,19.90909090909091,65.45454545454545,8096
53393599,2024-Q2,16,2790476.1904761903,3144482.7741702744,1396861.6697453582,1841414.1414141413,15.8,73.125,8097
53393599,2024-Q3,4,2606818.1818181816,2816486.013986014,1395976.8946128455,1197849.65034965,15.75,57.5,8098
53393599,2024-Q4,3,4153846.153846154,8106837.606837607,7420234.7569565065,6583333.333333333,15.333333333333334,215.0,8099
53393599,2025-Q1,7,4545454.545454546,4508562.865705723,1409707.946862362,1421328.6713286713,12.428571428571429,73.57142857142857,8100
53393630,2018-Q2,6,701176.4705882353,681701.680672269,111477.00301776103,103161.76470588241,25.2,60.833333333333336,8073
53393640,2005-Q3,3,660000.0,4047777.777777778,5876465.617031053,5091666.666666667,5.5,83.33333333333333,8022
53393640,2008-Q4,7,687500.0,645810.657596372,104862.24515998847,100476.19047619053,10.857142857142858,67.85714285714286,8035
53393640,2010-Q1,6,523776.22377622384,456914.01191401196,211431.42142435352,162470.8624708625,17.5,59.166666666666664,8040
53393640,2010-Q2,10,614215.6862745098,614215.1468242799,109907.1458489959,126058.61244019144,17.9,128.0,8041
53393640,2010-Q4,22,848571.4285714286,839040.1373574045,122259.32152111751,133874.4588744589,6.681818181818182,124.54545454545455,8043
53393640,2011-Q4,15,733333.3333333334,767804.088068794,120714.81049157924,90512.82051282062,7.0,71.66666666666667,8047
53393640,2012-Q1,21,764705.8823529412,827454.6910327538,131760.9034115311,172192.513368984,7.0,64.04761904761905,8048
53393640,2012-Q2,22,690598.2905982905,712544.5135672408,122654.20021928556,114805.19480519474,6.5,72.27272727272727,8049
53393640,2012-Q3,14,744444.4444444445,760947.742733457,101356.6770327472,70119.04761904757,7.285714285714286,69.64285714285714,8050
53393640,2014-Q2,12,870833.3333333333,830983.9466089467,259932.1301430541,95208.33333333337,9.333333333333334,76.66666666666667,8057
53393640,2016-Q1,14,712698.4126984128,685805.216334718,265921.11967484193,104437.22943722946,16.6,102.5,8064
53393640,2017-Q1,10,721111.1111111111,752451.825951826,81502.56575128251,107824.6753246754,12.5,73.5,8068
53393640,2019-Q4,10,1000000.0,986209.7902097901,329027.7173074958,316958.04195804195,14.9,41.0,8079
53393640,2021-Q3,14,1072058.8235294118,1083119.2092221505,107653.84273812205,180208.33333333326,15.928571428571429,71.07142857142857,8086
53393640,2021-Q4,20,1080861.2440191386,1235042.8585368658,440662.59505413694,457483.76623376634,18.57894736842105,563.7,8087
53393640,2023-Q1,14,1341818.1818181816,1338336.9408369407,299479.53910562664,285555.5555555555,17.857142857142858,66.42857142857143,8092
53393640,2023-Q2,8,1244285.7142857143,1312063.492063492,168060.21445806694,229761.90476190462,17.125,60.0,8093
53393640,2023-Q3,15,1428571.4285714286,1413952.5572466748,160749.79041330592,180213.9037433155,16.6,75.33333333333333,8094
53393640,2024-Q1,18,1398611.111111111,1412416.3055535604,244675.6343784189,331527.77777777775,19.38888888888889,67.77777777777777,8096
53393640,2024-Q3,10,1253636.3636363638,1462012.2377622377,923941.1044067764,407451.923076923,21.5,66.0,8098
53393642,2012-Q4,1,1700170.0170017001,1700170.0170017001,,0.0,,9999.0,8051
53393652,2006-Q3,1,1066666.6666666667,1066666.6666666667,,0.0,0.0,75.0,8026
53393652,2006-Q4,1,942857.1428571428,942857.1428571428,,0.0,0.0,35.0,8027
53393652,2007-Q1,3,1023529.4117647059,1073211.1026228673,123941.48303848984,116233.76623376622,4.0,70.0,8028
53393652,2007-Q2,1,960000.0,960000.0,,0.0,1.0,50.0,8029
53393652,2007-Q3,1,1054545.4545454546,1054545.4545454546,,0.0,1.0,55.0,8030
53393652,2008-Q1,2,1123750.0,1123750.0,90156.1146012848,63750.0,2.0,65.0,8032
53393652,2008-Q2,2,747777.7777777778,747777.7777777778,10999.438818457369,7777.777777777752,2.0,47.5,8033
53393652,2009-Q1,3,800000.0,868398.2683982685,197408.2933787474,188311.68831168825,3.0,81.66666666666667,8036
53393652,2009-Q3,3,763636.3636363636,815259.7402597402,124383.70589072947,116071.42857142852,3.0,55.0,8038
53393652,2010-Q1,2,856363.6363636364,856363.6363636364,23141.676475196087,16363.63636363647,4.0,65.0,8040
53393652,2010-Q2,1,1072727.2727272727,1072727.2727272727,,0.0,4.0,55.0,8041
53393652,2010-Q4,1,922222.2222222222,922222.2222222222,,0.0,4.0,90.0,8043
53393652,2011-Q1,3,933333.3333333334,917451.690821256,48981.54534045397,47010.86956521729,5.0,90.0,8044
53393652,2011-Q2,1,733333.3333333334,733333.3333333334,,0.0,5.0,75.0,8045
53393652,2011-Q3,1,828571.4285714285,828571.4285714285,,0.0,5.0,70.0,8046
53393652,2012-Q1,1,740000.0,740000.0,,0.0,6.0,50.0,8048
53393652,2012-Q2,2,867692.3076923077,867692.3076923077,73974.24787797725,52307.69230769237,6.0,57.5,8049
53393652,2012-Q3,2,931060.606060606,931060.606060606,20356.1043068855,14393.939393939334,6.0,87.5,8050
53393652,2012-Q4,1,956521.7391304348,956521.7391304348,,0.0,6.0,115.0,8051
53393652,2013-Q2,1,852631.5789473684,852631.5789473684,,0.0,7.0,95.0,8053
53393652,2013-Q3,1,820000.0,820000.0,,0.0,7.0,50.0,8054
53393652,2014-Q1,3,920000.0,978095.2380952382,105611.27542359593,92857.14285714284,8.0,53.333333333333336,8056
53393652,2014-Q2,1,2066666.6666666667,2066666.6666666667,,0.0,8.0,45.0,8057
53393652,2014-Q3,1,854545.4545454546,854545.4545454546,,0.0,8.0,55.0,8058
53393652,2014-Q4,3,947368.4210526316,942913.6566907465,24327.458870133607,24019.60784313723,8.0,100.0,8059
53393652,2015-Q2,5,981818.1818181818,995982.6839826839,105408.7148684488,28571.42857142852,9.0,55.0,8061
53393652,2015-Q4,1,987500.0,987500.0,,0.0,9.0,80.0,8063
53393652,2016-Q2,1,957894.7368421053,957894.7368421053,,0.0,10.0,95.0,8065
53393652,2016-Q3,2,967099.567099567,967099.567099567,20815.26455440908,14718.614718614728,10.0,80.0,8066
53393652,2016-Q4,2,996666.6666666667,996666.6666666667,89566.85895029602,63333.33333333337,10.0,47.5,8067
53393652,2017-Q1,3,963636.3636363636,982587.7825877825,40027.448560602395,36507.93650793645,11.0,45.0,8068
53393652,2017-Q2,1,866666.6666666666,866666.6666666666,,0.0,11.0,45.0,8069
53393652,2017-Q3,1,986666.6666666666,986666.6666666666,,0.0,11.0,75.0,8070
53393652,2017-Q4,1,1066666.6666666667,1066666.6666666667,,0.0,11.0,60.0,8071
53393652,2018-Q2,3,1050000.0,1060303.0303030303,26973.101589665,25454.545454545412,12.0,81.66666666666667,8073
53393652,2018-Q3,1,1075000.0,1075000.0,,0.0,12.0,80.0,8074
53393652,2018-Q4,7,875000.0,852244.9772449771,71526.51755575291,96425.79642579635,5.333333333333333,312.14285714285717,8075
53393652,2019-Q1,1,423076.92307692306,423076.92307692306,,0.0,,1300.0,8076
53393652,2019-Q2,1,1181818.1818181819,1181818.1818181819,,0.0,13.0,55.0,8077
53393652,2019-Q3,2,1063333.3333333335,1063333.3333333335,4714.045207910454,3333.3333333332557,13.0,47.5,8078
53393652,2019-Q4,1,964705.8823529412,964705.8823529412,,0.0,13.0,85.0,8079
53393652,2020-Q2,2,1031932.7731092437,1031932.7731092437,4753.659033186849,3361.3445378151955,14.0,77.5,8081
53393652,2020-Q3,2,1129411.7647058824,1129411.7647058824,99826.83969692427,70588.23529411759,14.0,70.0,8082
53393652,2020-Q4,1,1257142.857142857,1257142.857142857,,0.0,14.0,70.0,8083
53393652,2021-Q1,1,1888888.888888889,1888888.888888889,,0.0,15.0,45.0,8084
53393652,2021-Q2,1,1172413.7931034483,1172413.7931034483,,0.0,15.0,145.0,8085
53393652,2021-Q3,1,1105882.3529411764,1105882.3529411764,,0.0,15.0,85.0,8086
53393652,2022-Q2,1,1294117.6470588236,1294117.6470588236,,0.0,16.0,85.0,8089
53393652,2022-Q4,1,1400000.0,1400000.0,,0.0,16.0,60.0,8091
53393652,2023-Q1,2,1350000.0,1350000.0,212132.03435596425,150000.0,17.0,90.0,8092
53393652,2023-Q2,1,1360000.0,1360000.0,,0.0,17.0,50.0,8093
53393652,2023-Q4,2,1417543.8596491227,1417543.8596491227,69470.1399060468,49122.80701754405,17.0,85.0,8095
53393652,2024-Q1,1,1180000.0,1180000.0,,0.0,18.0,50.0,8096
53393652,2024-Q4,1,2857142.8571428573,2857142.8571428573,,0.0,18.0,105.0,8099
53393652,2025-Q1,1,1857142.857142857,1857142.857142857,,0.0,19.0,70.0,8100
53393662,2014-Q3,2,431694.7079323317,431694.7079323317,542619.4708646972,383689.9074522837,4.0,5032.0,8058
53393663,2006-Q1,3,769230.7692307692,771581.1965811966,19019.494710661264,18910.256410256494,,855.0,8024
53393663,2006-Q2,1,583333.3333333334,583333.3333333334,,0.0,2.0,60.0,8025
53393663,2007-Q3,2,545000.0,545000.0,134350.28842544404,95000.0,3.0,55.0,8030
53393663,2007-Q4,1,680000.0,680000.0,,0.0,3.0,50.0,8031
53393663,2008-Q1,1,760076.0076007601,760076.0076007601,,0.0,,9999.0,8032
53393663,2008-Q2,3,780000.0,778414.9184149184,131475.697865483,131468.53146853158,4.0,56.666666666666664,8033
53393663,2008-Q3,3,600000.0,513364.66980031336,204295.08416075743,190019.00190019002,2.0,6692.666666666667,8034
53393663,2009-Q1,1,550000.0,550000.0,,0.0,3.0,80.0,8036
53393663,2009-Q2,2,608095.2380952381,608095.2380952381,49160.75716820755,34761.90476190485,5.0,72.5,8037
53393663,2009-Q3,4,513942.3076923077,484622.668997669,170693.9034517063,241178.61305361305,3.6666666666666665,106.25,8038
53393663,2009-Q4,2,754545.4545454546,754545.4545454546,12856.486930664496,9090.90909090906,5.0,55.0,8039
53393663,2010-Q1,3,662500.0,641346.1538461539,49656.73589875136,46153.84615384624,4.666666666666667,70.0,8040
53393663,2010-Q2,4,661538.4615384615,651923.076923077,132548.23095979815,186538.4615384615,5.5,63.75,8041
53393663,2010-Q3,5,569230.7692307692,547769.2307692308,86267.26737365882,24615.384615384624,4.0,70.0,8042
53393663,2010-Q4,3,626666.6666666666,638095.2380952381,71167.77787531202,70476.19047619053,4.666666666666667,73.33333333333333,8043
53393663,2011-Q1,5,626666.6666666666,632093.24009324,21221.228097094507,20979.020979020977,5.8,64.0,8044
53393663,2011-Q2,2,575000.0,575000.0,11785.113019775847,8333.333333333489,7.0,60.0,8045
53393663,2011-Q3,1,613333.3333333334,613333.3333333334,,0.0,5.0,75.0,8046
53393663,2011-Q4,3,616666.6666666666,680000.0,148810.0952369981,138333.33333333326,4.333333333333333,58.333333333333336,8047
53393663,2012-Q1,4,584615.3846153846,584935.8974358975,28559.832576853143,38782.05128205125,6.5,63.75,8048
53393663,2012-Q2,2,561538.4615384615,561538.4615384615,32635.697593225294,23076.92307692312,6.0,65.0,8049
53393663,2012-Q3,2,584615.3846153846,584615.3846153846,21757.131728816836,15384.61538461526,6.0,65.0,8050
53393663,2012-Q4,4,577564.1025641025,597329.0598290598,86214.96992280558,105662.39316239313,5.5,70.0,8051
53393663,2013-Q1,4,583333.3333333334,592424.2424242424,30328.27231515643,17424.24242424243,9.0,58.75,8052
53393663,2013-Q2,1,516666.6666666667,516666.6666666667,,0.0,9.0,60.0,8053
53393663,2013-Q3,2,637777.7777777778,637777.7777777778,166562.93067949783,117777.77777777775,6.0,82.5,8054
53393663,2013-Q4,3,616666.6666666666,622871.5728715728,83290.40703961275,83116.88311688311,6.333333333333333,81.66666666666667,8055
53393663,2014-Q1,3,640000.0,591039.309059111,162159.5929491205,156517.95948825649,6.0,3379.6666666666665,8056
53393663,2014-Q2,4,721691.1764705882,695845.5882352941,65756.66132968749,58713.23529411759,8.5,70.0,8057
53393663,2014-Q4,4,720833.3333333333,722083.3333333333,87362.3255524138,117083.33333333337,8.5,81.25,8059
53393663,2015-Q1,5,723076.9230769231,727785.5477855478,69422.47792940024,33333.33333333337,10.2,61.0,8060
53393663,2015-Q2,4,832051.282051282,807540.7925407926,78522.6855560291,46771.56177156186,5.5,63.75,8061
53393663,2015-Q3,4,726666.6666666667,729509.8039215687,27170.131960335093,26176.4705882353,10.0,67.5,8062
53393663,2015-Q4,4,652307.6923076923,708667.0974789787,209996.12390073363,219025.21021332906,7.666666666666667,2543.5,8063
53393663,2016-Q1,9,846153.8461538461,863346.3086845926,138793.29898778323,125454.54545454541,4.375,1162.111111111111,8064
53393663,2016-Q2,8,783333.3333333334,795022.8937728938,84395.36691212261,96932.23443223443,7.375,58.125,8065
53393663,2016-Q3,19,800000.0,802997.2543615203,114075.62652236961,138338.8541283277,7.631578947368421,62.63157894736842,8066
53393663,2016-Q4,9,783333.3333333334,768588.0785880786,92230.53246056664,120952.38095238095,7.555555555555555,61.111111111111114,8067
53393663,2017-Q1,7,836363.6363636364,853310.9747395462,138193.1506866039,175641.02564102574,8.0,53.57142857142857,8068
53393663,2017-Q2,8,815972.2222222222,845408.0988455989,135344.9290937882,201931.81818181812,7.125,52.5,8069
53393663,2017-Q3,8,808241.7582417582,856426.2126762127,113674.12744603903,143380.23088023078,6.875,58.125,8070
53393663,2017-Q4,7,828571.4285714285,822376.6709480995,72851.4085063326,86153.84615384613,8.714285714285714,62.142857142857146,8071
53393663,2018-Q1,9,846153.8461538461,819067.969067969,106855.7110075055,66666.66666666663,8.222222222222221,63.333333333333336,8072
53393663,2018-Q2,10,800000.0,791541.2131727921,84916.50874078028,98763.73626373627,7.9,66.0,8073
53393663,2018-Q3,8,792307.6923076923,849143.6994378171,208440.83442113164,179034.6907993966,8.375,74.375,8074
53393663,2019-Q1,12,913846.1538461539,842563.9985014986,281491.7868992984,164204.54545454553,8.454545454545455,93.75,8076
53393663,2019-Q2,5,800000.0,810647.7732793522,70545.84714933412,80769.23076923075,11.0,69.0,8077
53393663,2019-Q3,1,928571.4285714285,928571.4285714285,,0.0,9.0,70.0,8078
53393663,2019-Q4,7,816666.6666666666,813040.293040293,103746.22485166135,72692.30769230775,10.142857142857142,66.42857142857143,8079
53393663,2020-Q1,15,860000.0,871105.8386058386,145684.83846632016,171520.14652014652,9.333333333333334,64.66666666666667,8080
53393663,2020-Q2,17,833333.3333333334,867416.0451236576,105776.54936957195,159523.80952380947,9.647058823529411,63.23529411764706,8081
53393663,2020-Q3,21,945454.5454545454,958936.1634319618,156602.32900444308,214141.4141414141,8.714285714285714,59.04761904761905,8082
53393663,2020-Q4,15,866666.6666666666,955942.0024420024,204704.72116972282,163351.64835164836,9.133333333333333,60.666666666666664,8083
53393663,2021-Q1,11,1000000.0,1048217.2373081464,180311.16311897204,222727.27272727294,9.727272727272727,58.18181818181818,8084
53393663,2021-Q2,16,992307.6923076923,1061739.9267399267,202966.905820683,260989.01098901103,8.8125,60.3125,8085
53393663,2021-Q3,16,1033333.3333333334,1079924.3464868465,190474.30929928165,229816.01731601742,10.0625,59.6875,8086
53393663,2021-Q4,16,1086363.6363636362,1101216.6132478632,132760.77804799902,112121.21212121216,9.125,64.0625,8087
53393663,2022-Q1,11,1030769.2307692308,1090443.0150954216,235134.80874835333,281066.4335664336,12.090909090909092,62.27272727272727,8088
53393663,2022-Q2,10,1111688.3116883119,1115511.1555111555,81204.74047079486,134340.6593406594,7.7,62.0,8089
53393663,2022-Q3,9,1083333.3333333333,1058268.151601485,162129.9167654101,205555.5555555555,12.0,60.0,8090
53393663,2022-Q4,12,1118333.3333333335,1141606.449106449,193930.6659232929,175274.72527472535,11.333333333333334,57.083333333333336,8091
53393663,2023-Q1,17,1142857.142857143,1150173.3560557088,158024.82976627897,309090.9090909092,11.882352941176471,62.64705882352941,8092
53393663,2023-Q2,12,1263095.238095238,1256746.9336219337,192657.04612336005,290681.8181818181,9.583333333333334,54.166666666666664,8093
53393663,2023-Q3,15,1236363.6363636365,1222460.0954600954,168907.92160065024,160319.68031968013,9.4,60.0,8094
53393663,2023-Q4,13,1254545.4545454546,1321412.4337201263,186409.95413773757,196103.8961038962,10.0,59.61538461538461,8095
53393663,2024-Q1,17,1327272.7272727273,1338806.065138245,239274.43612121677,296832.5791855203,11.647058823529411,63.23529411764706,8096
53393663,2024-Q2,19,1381818.1818181819,1378053.3501586134,206503.5193441873,252922.07792207808,11.842105263157896,56.578947368421055,8097
53393663,2024-Q3,12,1504545.4545454546,1565075.7575757576,328078.6793747281,429166.66666666674,9.75,66.66666666666667,8098
53393663,2024-Q4,5,1571428.5714285714,1634619.0476190476,221261.56016022112,393333.33333333326,8.8,57.0,8099
53393663,2025-Q1,5,1509090.9090909092,1556818.1818181819,283754.34609115653,225000.0,15.2,63.0,8100
53393664,2006-Q1,6,483333.3333333334,481873.01587301586,78449.87230134124,104761.90476190468,4.0,49.166666666666664,8024
53393664,2006-Q4,1,480000.0,480000.0,,0.0,3.0,75.0,8027
53393664,2015-Q3,12,739090.9090909092,735373.0678363031,155727.89384429235,183631.99300699309,6.916666666666667,67.08333333333333,8062
53393664,2015-Q4,10,731818.1818181819,780708.4076054664,186456.30740827782,322483.66013071896,8.3,52.5,8063
53393664,2016-Q2,11,760000.0,752481.9788055082,128694.5874380783,167435.8974358975,5.8,91.81818181818181,8065
53393664,2017-Q3,11,714285.7142857143,701814.914758209,183750.30286955225,167424.24242424243,9.181818181818182,964.4545454545455,8070
53393664,2017-Q4,15,811764.7058823529,818029.9308534602,181143.99580531628,216470.19647019648,7.666666666666667,80.66666666666667,8071
53393664,2018-Q4,13,800000.0,733361.3152474314,244269.67810073265,219047.61904761905,9.153846153846153,826.4615384615385,8075
53393664,2019-Q3,9,866666.6666666666,795238.4960718293,118753.71204380238,170833.33333333337,9.444444444444445,65.0,8078
53393664,2019-Q4,15,857142.8571428572,820281.8789397737,141843.5695051816,214107.14285714284,7.933333333333334,75.33333333333333,8079
53393664,2020-Q1,18,766968.3257918552,760338.3136471371,88368.52905942207,106547.61904761905,10.944444444444445,70.55555555555556,8080
53393664,2021-Q2,22,931428.5714285714,901098.2699217993,151653.46262067405,175641.02564102563,11.545454545454545,54.54545454545455,8085
53393664,2021-Q4,10,1000000.0,1011018.3150183151,61963.5992074409,67692.30769230775,8.5,55.5,8087
53393664,2022-Q3,20,944927.536231884,930847.3598013241,163597.80950757416,163082.50572956447,13.65,90.75,8090
53393664,2023-Q2,9,1142857.142857143,1134522.0111945109,89169.4366344996,106666.66666666674,10.777777777777779,75.55555555555556,8093
53393664,2023-Q3,13,1107692.3076923077,1104841.1593434217,145800.43868981436,202857.14285714296,10.923076923076923,66.92307692307692,8094
53393664,2024-Q4,11,1333333.3333333333,1406407.4814074815,366798.26453680545,583333.3333333335,10.363636363636363,61.36363636363637,8099
53393670,2005-Q3,3,480000.0,616277.0562770563,258396.69823193434,229870.12987012987,4.666666666666667,46.666666666666664,8022
53393670,2005-Q4,5,1181818.1818181819,2177835.4978354974,2905610.8461966184,407792.20779220795,17.6,244.0,8023
53393670,2006-Q2,9,828571.4285714285,842962.9629629629,308511.7867274452,583333.3333333334,10.11111111111111,36.111111111111114,8025
53393670,2006-Q4,5,787878.7878787878,1270518.3595725955,938286.279344073,1121808.088818398,18.6,270.0,8027
